Season,Date,Location,Court,Time,Visitor,Home,Division
Winter 2016,1/24/2016,Nebraska Elite,Court 1,11:00am,3B PLV Monarchs 3rd,3B AL Jr. Lynx 3rd,3rd Grade Bronze
Winter 2016,2/21/2016,Nebraska Elite,Court 1,10:00am,3B Elkhorn Elite Red 3rd,3B AL Jr. Lynx 3rd,3rd Grade Bronze
Winter 2016,2/28/2016,Nebraska Elite,Court 1,12:00pm,3B Blair White 3rd,3B AL Jr. Lynx 3rd,3rd Grade Bronze
Winter 2016,2/7/2016,Nebraska Elite,Court 1,11:00am,3B Bennington Badgers - Cemer 3rd,3B AL Jr. Lynx 3rd,3rd Grade Bronze
Winter 2016,1/24/2016,Nebraska Elite,Court 1,12:00pm,3B JCC Lady Lions 3rd,3B Bellevue Thunder 3rd,3rd Grade Bronze
Winter 2016,2/21/2016,Nebraska Elite,Court 1,12:00pm,3B Bennington Badgers - Cemer 3rd,3B Bellevue Thunder 3rd,3rd Grade Bronze
Winter 2016,2/7/2016,Nebraska Elite,Court 1,10:00am,3B PLV Monarchs 3rd,3B Bellevue Thunder 3rd,3rd Grade Bronze
Winter 2016,1/17/2016,Nebraska Elite,Court 1,9:00am,3B Blair White 3rd,3B Bennington Badgers - Cemer 3rd,3rd Grade Bronze
Winter 2016,1/24/2016,Nebraska Elite,Court 1,9:00am,3B Elkhorn Elite Red 3rd,3B Bennington Badgers - Cemer 3rd,3rd Grade Bronze
Winter 2016,2/28/2016,Nebraska Elite,Court 1,11:00am,3B JCC Lady Lions 3rd,3B Bennington Badgers - Cemer 3rd,3rd Grade Bronze
Winter 2016,2/28/2016,Nebraska Elite,Court 1,9:00am,3B Elkhorn Angles 3rd,3B Bennington Badgers - Cemer 3rd,3rd Grade Bronze
Winter 2016,1/10/2016,Nebraska Elite,Court 1,12:00pm,3B AL Jr. Lynx 3rd,3B Bennington Badgers - O'Connor 3rd,3rd Grade Bronze
Winter 2016,1/31/2016,Nebraska Elite,Court 1,9:00am,3B Bellevue Thunder 3rd,3B Bennington Badgers - O'Connor 3rd,3rd Grade Bronze
Winter 2016,2/21/2016,Nebraska Elite,Court 1,9:00am,3B PLV Monarchs 3rd,3B Bennington Badgers - O'Connor 3rd,3rd Grade Bronze
Winter 2016,1/24/2016,Nebraska Elite,Court 1,10:00am,3B Bennington Badgers - O'Connor 3rd,3B Blair White 3rd,3rd Grade Bronze
Winter 2016,2/21/2016,Nebraska Elite,Court 1,11:00am,3B Elkhorn Angles 3rd,3B Blair White 3rd,3rd Grade Bronze
Winter 2016,2/7/2016,Nebraska Elite,Court 1,1:00pm,3B Elkhorn Elite Gold 3rd,3B Blair White 3rd,3rd Grade Bronze
Winter 2016,1/17/2016,Nebraska Elite,Court 1,10:00am,3B AL Jr. Lynx 3rd,3B Elkhorn Angles 3rd,3rd Grade Bronze
Winter 2016,1/24/2016,Nebraska Elite,Court 1,1:00pm,3B Elkhorn Elite Gold 3rd,3B Elkhorn Angles 3rd,3rd Grade Bronze
Winter 2016,1/31/2016,Nebraska Elite,Court 1,11:00am,3B Bellevue Thunder 3rd,3B Elkhorn Angles 3rd,3rd Grade Bronze
Winter 2016,2/7/2016,Nebraska Elite,Court 1,9:00am,3B Elkhorn Elite Red 3rd,3B Elkhorn Angles 3rd,3rd Grade Bronze
Winter 2016,1/10/2016,Nebraska Elite,Court 1,1:00pm,3B Bennington Badgers - Cemer 3rd,3B Elkhorn Elite Gold 3rd,3rd Grade Bronze
Winter 2016,1/17/2016,Nebraska Elite,Court 1,1:00pm,3B Bellevue Thunder 3rd,3B Elkhorn Elite Gold 3rd,3rd Grade Bronze
Winter 2016,1/31/2016,Nebraska Elite,Court 1,1:00pm,3B AL Jr. Lynx 3rd,3B Elkhorn Elite Gold 3rd,3rd Grade Bronze
Winter 2016,2/28/2016,Nebraska Elite,Court 1,1:00pm,3B Bennington Badgers - O'Connor 3rd,3B Elkhorn Elite Gold 3rd,3rd Grade Bronze
Winter 2016,1/10/2016,Nebraska Elite,Court 1,11:00am,3B Bellevue Thunder 3rd,3B Elkhorn Elite Red 3rd,3rd Grade Bronze
Winter 2016,1/17/2016,Nebraska Elite,Court 1,11:00am,3B Bennington Badgers - O'Connor 3rd,3B Elkhorn Elite Red 3rd,3rd Grade Bronze
Winter 2016,1/31/2016,Nebraska Elite,Court 1,10:00am,3B JCC Lady Lions 3rd,3B Elkhorn Elite Red 3rd,3rd Grade Bronze
Winter 2016,2/28/2016,Nebraska Elite,Court 1,10:00am,3B PLV Monarchs 3rd,3B Elkhorn Elite Red 3rd,3rd Grade Bronze
Winter 2016,1/10/2016,Nebraska Elite,Court 1,10:00am,3B Blair White 3rd,3B JCC Lady Lions 3rd,3rd Grade Bronze
Winter 2016,2/21/2016,Nebraska Elite,Court 1,1:00pm,3B Elkhorn Elite Gold 3rd,3B JCC Lady Lions 3rd,3rd Grade Bronze
Winter 2016,2/7/2016,Nebraska Elite,Court 1,12:00pm,3B Bennington Badgers - O'Connor 3rd,3B JCC Lady Lions 3rd,3rd Grade Bronze
Winter 2016,1/10/2016,Nebraska Elite,Court 1,9:00am,3B Elkhorn Angles 3rd,3B PLV Monarchs 3rd,3rd Grade Bronze
Winter 2016,1/17/2016,Nebraska Elite,Court 1,12:00pm,3B JCC Lady Lions 3rd,3B PLV Monarchs 3rd,3rd Grade Bronze
Winter 2016,1/31/2016,Nebraska Elite,Court 1,12:00pm,3B Blair White 3rd,3B PLV Monarchs 3rd,3rd Grade Bronze
Winter 2016,1/10/2016,Nebraska Elite,Court 1,2:00pm,3GSA Gretna Woods 3rd,3GSA Blair Purple 3rd,3rd Grade Gold Silver
Winter 2016,1/24/2016,Nebraska Elite,Court 1,5:00pm,3GSA Fremont Elite 3rd,3GSA Blair Purple 3rd,3rd Grade Gold Silver
Winter 2016,2/21/2016,Nebraska Elite,Court 1,6:00pm,3GSA Elkhorn South Jr. Storm 3rd,3GSA Blair Purple 3rd,3rd Grade Gold Silver
Winter 2016,1/10/2016,Nebraska Elite,Court 1,3:00pm,3GSA Lady Grizzlies Black 3rd,3GSA Elkhorn Elite Gold 3rd,3rd Grade Gold Silver
Winter 2016,1/24/2016,Nebraska Elite,Court 1,3:00pm,3GSA Gretna Woods 3rd,3GSA Elkhorn Elite Gold 3rd,3rd Grade Gold Silver
Winter 2016,2/28/2016,Nebraska Elite,Court 1,3:00pm,3GSA Blair Purple 3rd,3GSA Elkhorn Elite Gold 3rd,3rd Grade Gold Silver
Winter 2016,2/7/2016,Nebraska Elite,Court 1,3:00pm,3GSA Fremont Elite 3rd,3GSA Elkhorn Elite Gold 3rd,3rd Grade Gold Silver
Winter 2016,1/10/2016,Nebraska Elite,Court 1,6:00pm,3GSA PLV South Titans 3rd,3GSA Elkhorn South Jr. Storm 3rd,3rd Grade Gold Silver
Winter 2016,1/24/2016,Nebraska Elite,Court 1,2:00pm,3GSA Gretna Heckenlively 3rd,3GSA Elkhorn South Jr. Storm 3rd,3rd Grade Gold Silver
Winter 2016,2/7/2016,Nebraska Elite,Court 1,5:00pm,3GSA NE Top Flight Basketball 3rd,3GSA Elkhorn South Jr. Storm 3rd,3rd Grade Gold Silver
Winter 2016,1/10/2016,Nebraska Elite,Court 1,7:00pm,3GSA NE Top Flight Basketball 3rd,3GSA Fremont Elite 3rd,3rd Grade Gold Silver
Winter 2016,1/31/2016,Nebraska Elite,Court 1,6:00pm,3GSA Elkhorn South Jr. Storm 3rd,3GSA Fremont Elite 3rd,3rd Grade Gold Silver
Winter 2016,2/21/2016,Nebraska Elite,Court 1,7:00pm,3GSA Millard West Black 3rd,3GSA Fremont Elite 3rd,3rd Grade Gold Silver
Winter 2016,1/17/2016,Nebraska Elite,Court 1,7:00pm,3GSA Blair Purple 3rd,3GSA Gretna Heckenlively 3rd,3rd Grade Gold Silver
Winter 2016,1/31/2016,Nebraska Elite,Court 1,3:00pm,3GSA Elkhorn Elite Gold 3rd,3GSA Gretna Heckenlively 3rd,3rd Grade Gold Silver
Winter 2016,2/21/2016,Nebraska Elite,Court 1,4:00pm,3GSA Roncalli Lady Pride 3rd,3GSA Gretna Heckenlively 3rd,3rd Grade Gold Silver
Winter 2016,1/17/2016,Nebraska Elite,Court 1,5:00pm,3GSA Elkhorn South Jr. Storm 3rd,3GSA Gretna Woods 3rd,3rd Grade Gold Silver
Winter 2016,1/31/2016,Nebraska Elite,Court 1,5:00pm,3GSA Millard West Black 3rd,3GSA Gretna Woods 3rd,3rd Grade Gold Silver
Winter 2016,2/21/2016,Nebraska Elite,Court 1,5:00pm,3GSA Lady Grizzlies Black 3rd,3GSA Gretna Woods 3rd,3rd Grade Gold Silver
Winter 2016,1/17/2016,Nebraska Elite,Court 1,6:00pm,3GSA Millard West Black 3rd,3GSA Lady Grizzlies Black 3rd,3rd Grade Gold Silver
Winter 2016,1/31/2016,Nebraska Elite,Court 1,2:00pm,3GSA OSA 3rd,3GSA Lady Grizzlies Black 3rd,3rd Grade Gold Silver
Winter 2016,2/28/2016,Nebraska Elite,Court 1,6:00pm,3GSA Gretna Heckenlively 3rd,3GSA Lady Grizzlies Black 3rd,3rd Grade Gold Silver
Winter 2016,2/7/2016,Nebraska Elite,Court 1,4:00pm,3GSA PLV South Titans 3rd,3GSA Lady Grizzlies Black 3rd,3rd Grade Gold Silver
Winter 2016,1/10/2016,Nebraska Elite,Court 1,4:00pm,3GSA Roncalli Lady Pride 3rd,3GSA Millard West Black 3rd,3rd Grade Gold Silver
Winter 2016,1/24/2016,Nebraska Elite,Court 1,4:00pm,3GSA PLV South Titans 3rd,3GSA Millard West Black 3rd,3rd Grade Gold Silver
Winter 2016,2/28/2016,Nebraska Elite,Court 1,4:00pm,3GSA NE Top Flight Basketball 3rd,3GSA Millard West Black 3rd,3rd Grade Gold Silver
Winter 2016,2/7/2016,Nebraska Elite,Court 1,2:00pm,3GSA Gretna Heckenlively 3rd,3GSA Millard West Black 3rd,3rd Grade Gold Silver
Winter 2016,1/10/2016,Nebraska Elite,Court 1,5:00pm,3GSA Gretna Heckenlively 3rd,3GSA NE Top Flight Basketball 3rd,3rd Grade Gold Silver
Winter 2016,1/31/2016,Nebraska Elite,Court 1,4:00pm,3GSA Blair Purple 3rd,3GSA NE Top Flight Basketball 3rd,3rd Grade Gold Silver
Winter 2016,2/21/2016,Nebraska Elite,Court 1,3:00pm,3GSA Elkhorn Elite Gold 3rd,3GSA NE Top Flight Basketball 3rd,3rd Grade Gold Silver
Winter 2016,1/17/2016,Nebraska Elite,Court 1,2:00pm,3GSA Fremont Elite 3rd,3GSA OSA 3rd,3rd Grade Gold Silver
Winter 2016,1/24/2016,Nebraska Elite,Court 1,6:00pm,3GSA NE Top Flight Basketball 3rd,3GSA OSA 3rd,3rd Grade Gold Silver
Winter 2016,2/28/2016,Nebraska Elite,Court 1,7:00pm,3GSA Elkhorn South Jr. Storm 3rd,3GSA OSA 3rd,3rd Grade Gold Silver
Winter 2016,2/7/2016,Nebraska Elite,Court 1,7:00pm,3GSA Blair Purple 3rd,3GSA OSA 3rd,3rd Grade Gold Silver
Winter 2016,1/17/2016,Nebraska Elite,Court 1,3:00pm,3GSA Elkhorn Elite Gold 3rd,3GSA PLV South Titans 3rd,3rd Grade Gold Silver
Winter 2016,1/31/2016,Nebraska Elite,Court 1,7:00pm,3GSA Roncalli Lady Pride 3rd,3GSA PLV South Titans 3rd,3rd Grade Gold Silver
Winter 2016,2/21/2016,Nebraska Elite,Court 1,2:00pm,3GSA OSA 3rd,3GSA PLV South Titans 3rd,3rd Grade Gold Silver
Winter 2016,2/28/2016,Nebraska Elite,Court 1,5:00pm,3GSA Gretna Woods 3rd,3GSA PLV South Titans 3rd,3rd Grade Gold Silver
Winter 2016,1/17/2016,Nebraska Elite,Court 1,4:00pm,3GSA OSA 3rd,3GSA Roncalli Lady Pride 3rd,3rd Grade Gold Silver
Winter 2016,1/24/2016,Nebraska Elite,Court 1,7:00pm,3GSA Lady Grizzlies Black 3rd,3GSA Roncalli Lady Pride 3rd,3rd Grade Gold Silver
Winter 2016,2/28/2016,Nebraska Elite,Court 1,2:00pm,3GSA Fremont Elite 3rd,3GSA Roncalli Lady Pride 3rd,3rd Grade Gold Silver
Winter 2016,2/7/2016,Nebraska Elite,Court 1,6:00pm,3GSA Gretna Woods 3rd,3GSA Roncalli Lady Pride 3rd,3rd Grade Gold Silver
Winter 2016,1/23/2016,Nebraska Elite,Court 2,8:00pm,4B Council Bluffs Titans 4th,4B AL Jr. Lynx 4th,4th Grade Bronze
Winter 2016,1/9/2016,Nebraska Elite,Court 2,8:00pm,4B Elkhorn Elite Blue 4th,4B AL Jr. Lynx 4th,4th Grade Bronze
Winter 2016,2/27/2016,Nebraska Elite,Court 2,8:00pm,4B Elkhorn Elite Black 4th,4B AL Jr. Lynx 4th,4th Grade Bronze
Winter 2016,2/6/2016,Nebraska Elite,Court 2,8:00pm,4B CB Extreme 4th,4B AL Jr. Lynx 4th,4th Grade Bronze
Winter 2016,1/10/2016,Nebraska Elite,Court 2,5:00pm,4B OSA 3rd/4th,4B Bennington Badgers Blue 4th,4th Grade Bronze
Winter 2016,1/24/2016,Nebraska Elite,Court 2,4:00pm,4B Elkhorn Elite White 4th,4B Bennington Badgers Blue 4th,4th Grade Bronze
Winter 2016,2/20/2016,Nebraska Elite,Court 2,6:00pm,4B Blair White 4th,4B Bennington Badgers Blue 4th,4th Grade Bronze
Winter 2016,2/7/2016,Nebraska Elite,Court 2,5:00pm,4B Millard West Green 4th,4B Bennington Badgers Blue 4th,4th Grade Bronze
Winter 2016,1/10/2016,Nebraska Elite,Court 2,3:00pm,4B Westside Red 4th,4B Blair White 4th,4th Grade Bronze
Winter 2016,2/20/2016,Nebraska Elite,Court 2,8:00pm,4B AL Jr. Lynx 4th,4B Blair White 4th,4th Grade Bronze
Winter 2016,1/16/2016,Nebraska Elite,Court 2,7:00pm,4B Westside White 4th,4B CB Extreme 4th,4th Grade Bronze
Winter 2016,1/30/2016,Nebraska Elite,Court 2,7:00pm,4B Mariaan Jr. Crusaders Blue 4th,4B CB Extreme 4th,4th Grade Bronze
Winter 2016,2/27/2016,Nebraska Elite,Court 2,7:00pm,4B Bennington Badgers Blue 4th,4B CB Extreme 4th,4th Grade Bronze
Winter 2016,1/17/2016,Nebraska Elite,Court 2,3:00pm,4B Mariaan Jr. Crusaders Blue 4th,4B Council Bluffs Titans 4th,4th Grade Bronze
Winter 2016,1/31/2016,Nebraska Elite,Court 2,3:00pm,4B Bennington Badgers Blue 4th,4B Council Bluffs Titans 4th,4th Grade Bronze
Winter 2016,2/21/2016,Nebraska Elite,Court 2,2:00pm,4B OSA 3rd/4th,4B Council Bluffs Titans 4th,4th Grade Bronze
Winter 2016,2/28/2016,Nebraska Elite,Court 2,4:00pm,4B Elkhorn Elite White 4th,4B Council Bluffs Titans 4th,4th Grade Bronze
Winter 2016,2/6/2016,Nebraska Elite,Court 2,7:00pm,4B Westside Red 4th,4B Council Bluffs Titans 4th,4th Grade Bronze
Winter 2016,1/10/2016,Nebraska Elite,Court 2,2:00pm,4B Blair White 4th,4B Elkhorn Elite Black 4th,4th Grade Bronze
Winter 2016,1/31/2016,Nebraska Elite,Court 2,2:00pm,4B Westside White 4th,4B Elkhorn Elite Black 4th,4th Grade Bronze
Winter 2016,2/20/2016,Nebraska Elite,Court 2,7:00pm,4B Mariaan Jr. Crusaders Blue 4th,4B Elkhorn Elite Black 4th,4th Grade Bronze
Winter 2016,1/17/2016,Nebraska Elite,Court 2,2:00pm,4B Bennington Badgers Blue 4th,4B Elkhorn Elite Blue 4th,4th Grade Bronze
Winter 2016,1/23/2016,Nebraska Elite,Court 2,6:00pm,4B OSA 3rd/4th,4B Elkhorn Elite Blue 4th,4th Grade Bronze
Winter 2016,1/31/2016,Nebraska Elite,Court 2,4:00pm,4B Platteview Jr. Trojans 4th,4B Elkhorn Elite Blue 4th,4th Grade Bronze
Winter 2016,2/27/2016,Nebraska Elite,Court 2,6:00pm,4B CB Extreme 4th,4B Elkhorn Elite Blue 4th,4th Grade Bronze
Winter 2016,2/7/2016,Nebraska Elite,Court 2,4:00pm,4B Westside White 4th,4B Elkhorn Elite Blue 4th,4th Grade Bronze
Winter 2016,1/16/2016,Nebraska Elite,Court 2,8:00pm,4B AL Jr. Lynx 4th,4B Elkhorn Elite White 4th,4th Grade Bronze
Winter 2016,1/31/2016,Nebraska Elite,Court 2,5:00pm,4B Blair White 4th,4B Elkhorn Elite White 4th,4th Grade Bronze
Winter 2016,2/28/2016,Nebraska Elite,Court 2,2:00pm,4B Millard West Green 4th,4B Elkhorn Elite White 4th,4th Grade Bronze
Winter 2016,2/7/2016,Nebraska Elite,Court 2,2:00pm,4B OSA 3rd/4th,4B Elkhorn Elite White 4th,4th Grade Bronze
Winter 2016,1/17/2016,Nebraska Elite,Court 2,4:00pm,4B Elkhorn Elite White 4th,4B Mariaan Jr. Crusaders Blue 4th,4th Grade Bronze
Winter 2016,1/24/2016,Nebraska Elite,Court 2,3:00pm,4B Millard West Green 4th,4B Mariaan Jr. Crusaders Blue 4th,4th Grade Bronze
Winter 2016,2/28/2016,Nebraska Elite,Court 2,3:00pm,4B Westside Red 4th,4B Mariaan Jr. Crusaders Blue 4th,4th Grade Bronze
Winter 2016,2/6/2016,Nebraska Elite,Court 2,6:00pm,4B Blair White 4th,4B Mariaan Jr. Crusaders Blue 4th,4th Grade Bronze
Winter 2016,1/17/2016,Nebraska Elite,Court 2,5:00pm,4B Platteview Jr. Trojans 4th,4B Millard West Green 4th,4th Grade Bronze
Winter 2016,1/30/2016,Nebraska Elite,Court 2,8:00pm,4B AL Jr. Lynx 4th,4B Millard West Green 4th,4th Grade Bronze
Winter 2016,2/21/2016,Nebraska Elite,Court 2,5:00pm,4B Elkhorn Elite Blue 4th,4B Millard West Green 4th,4th Grade Bronze
Winter 2016,1/16/2016,Nebraska Elite,Court 2,6:00pm,4B Elkhorn Elite Black 4th,4B OSA 3rd/4th,4th Grade Bronze
Winter 2016,1/30/2016,Nebraska Elite,Court 2,6:00pm,4B Westside Red 4th,4B OSA 3rd/4th,4th Grade Bronze
Winter 2016,2/21/2016,Nebraska Elite,Court 2,4:00pm,4B Westside White 4th,4B OSA 3rd/4th,4th Grade Bronze
Winter 2016,1/10/2016,Nebraska Elite,Court 2,4:00pm,4B Council Bluffs Titans 4th,4B Platteview Jr. Trojans 4th,4th Grade Bronze
Winter 2016,1/23/2016,Nebraska Elite,Court 2,7:00pm,4B CB Extreme 4th,4B Platteview Jr. Trojans 4th,4th Grade Bronze
Winter 2016,2/28/2016,Nebraska Elite,Court 2,5:00pm,4B Westside White 4th,4B Platteview Jr. Trojans 4th,4th Grade Bronze
Winter 2016,2/7/2016,Nebraska Elite,Court 2,3:00pm,4B Elkhorn Elite Black 4th,4B Platteview Jr. Trojans 4th,4th Grade Bronze
Winter 2016,1/24/2016,Nebraska Elite,Court 2,5:00pm,4B Elkhorn Elite Black 4th,4B Westside Red 4th,4th Grade Bronze
Winter 2016,1/9/2016,Nebraska Elite,Court 2,7:00pm,4B CB Extreme 4th,4B Westside Red 4th,4th Grade Bronze
Winter 2016,2/21/2016,Nebraska Elite,Court 2,3:00pm,4B Platteview Jr. Trojans 4th,4B Westside Red 4th,4th Grade Bronze
Winter 2016,1/24/2016,Nebraska Elite,Court 2,2:00pm,4B Blair White 4th,4B Westside White 4th,4th Grade Bronze
Winter 2016,1/9/2016,Nebraska Elite,Court 2,6:00pm,4B Millard West Green 4th,4B Westside White 4th,4th Grade Bronze
Winter 2016,1/10/2016,Nebraska Elite,Court 2,7:00pm,4GSA Trailblazers 4th,4GSA Elkhorn Elite Gold 4th,4th Grade Gold
Winter 2016,1/31/2016,Nebraska Elite,Court 2,7:00pm,4GSA PLV Monarchs 4th,4GSA Elkhorn Elite Gold 4th,4th Grade Gold
Winter 2016,2/28/2016,Nebraska Elite,Court 2,8:00pm,4GSA PLV South Titans Blue 4th,4GSA Elkhorn Elite Gold 4th,4th Grade Gold
Winter 2016,2/7/2016,Nebraska Elite,Court 2,6:00pm,4GSA Marian Jr. Crusaders Black 4th,4GSA Elkhorn Elite Gold 4th,4th Grade Gold
Winter 2016,1/16/2016,Nebraska Elite,Court 2,5:00pm,4GSA Marian Jr. Crusaders Black 4th,4GSA Gretna Rose 4th,4th Grade Gold
Winter 2016,1/30/2016,Nebraska Elite,Court 2,5:00pm,4GSA Millard South 4th,4GSA Gretna Rose 4th,4th Grade Gold
Winter 2016,2/20/2016,Nebraska Elite,Court 2,5:00pm,4GSA Elkhorn Elite Gold 4th,4GSA Gretna Rose 4th,4th Grade Gold
Winter 2016,2/28/2016,Nebraska Elite,Court 2,6:00pm,4GSA Trailblazers 4th,4GSA Gretna Rose 4th,4th Grade Gold
Winter 2016,1/10/2016,Nebraska Elite,Court 2,8:00pm,4GSA Millard West Black 4th,4GSA Marian Jr. Crusaders Black 4th,4th Grade Gold
Winter 2016,1/24/2016,Nebraska Elite,Court 2,8:00pm,4GSA Trailblazers 4th,4GSA Marian Jr. Crusaders Black 4th,4th Grade Gold
Winter 2016,2/21/2016,Nebraska Elite,Court 2,8:00pm,4GSA PLV South Titans Blue 4th,4GSA Marian Jr. Crusaders Black 4th,4th Grade Gold
Winter 2016,1/17/2016,Nebraska Elite,Court 2,8:00pm,4GSA Elkhorn Elite Gold 4th,4GSA Millard South 4th,4th Grade Gold
Winter 2016,1/24/2016,Nebraska Elite,Court 2,6:00pm,4GSA Millard West Black 4th,4GSA Millard South 4th,4th Grade Gold
Winter 2016,2/27/2016,Nebraska Elite,Court 2,5:00pm,4GSA Marian Jr. Crusaders Black 4th,4GSA Millard South 4th,4th Grade Gold
Winter 2016,2/7/2016,Nebraska Elite,Court 2,8:00pm,4GSA Trailblazers 4th,4GSA Millard South 4th,4th Grade Gold
Winter 2016,1/17/2016,Nebraska Elite,Court 2,7:00pm,4GSA PLV South Titans Blue 4th,4GSA Millard West Black 4th,4th Grade Gold
Winter 2016,1/31/2016,Nebraska Elite,Court 2,6:00pm,4GSA Elkhorn Elite Gold 4th,4GSA Millard West Black 4th,4th Grade Gold
Winter 2016,2/28/2016,Nebraska Elite,Court 2,7:00pm,4GSA PLV Monarchs 4th,4GSA Millard West Black 4th,4th Grade Gold
Winter 2016,2/6/2016,Nebraska Elite,Court 2,5:00pm,4GSA Gretna Rose 4th,4GSA Millard West Black 4th,4th Grade Gold
Winter 2016,1/31/2016,Nebraska Elite,Court 2,8:00pm,4GSA Marian Jr. Crusaders Black 4th,4GSA PLV Monarchs 4th,4th Grade Gold
Winter 2016,1/9/2016,Nebraska Elite,Court 2,5:00pm,4GSA Gretna Rose 4th,4GSA PLV Monarchs 4th,4th Grade Gold
Winter 2016,2/21/2016,Nebraska Elite,Court 2,6:00pm,4GSA Millard South 4th,4GSA PLV Monarchs 4th,4th Grade Gold
Winter 2016,1/10/2016,Nebraska Elite,Court 2,6:00pm,4GSA Millard South 4th,4GSA PLV South Titans Blue 4th,4th Grade Gold
Winter 2016,1/23/2016,Nebraska Elite,Court 2,5:00pm,4GSA Gretna Rose 4th,4GSA PLV South Titans Blue 4th,4th Grade Gold
Winter 2016,2/7/2016,Nebraska Elite,Court 2,7:00pm,4GSA PLV Monarchs 4th,4GSA PLV South Titans Blue 4th,4th Grade Gold
Winter 2016,1/17/2016,Nebraska Elite,Court 2,6:00pm,4GSA PLV Monarchs 4th,4GSA Trailblazers 4th,4th Grade Gold
Winter 2016,1/24/2016,Nebraska Elite,Court 2,7:00pm,4GSA PLV South Titans Blue 4th,4GSA Trailblazers 4th,4th Grade Gold
Winter 2016,2/21/2016,Nebraska Elite,Court 2,7:00pm,4GSA Millard West Black 4th,4GSA Trailblazers 4th,4th Grade Gold
Winter 2016,1/16/2016,Nebraska Elite,Court 2,4:00pm,4SB CB Pink Panthers 4th,4SB Bellevue Thunder 4th,4th Grade Silver
Winter 2016,1/31/2016,Nebraska Elite,Court 2,1:00pm,4SB Marian J. Crusaders White 4th,4SB Bellevue Thunder 4th,4th Grade Silver
Winter 2016,2/21/2016,Nebraska Elite,Court 2,1:00pm,4SB Gretna Whyte 4th,4SB Bellevue Thunder 4th,4th Grade Silver
Winter 2016,1/10/2016,Nebraska Elite,Court 2,1:00pm,4SB JCC Lady Lions 4th,4SB CB Pink Panthers 4th,4th Grade Silver
Winter 2016,1/30/2016,Nebraska Elite,Court 2,4:00pm,4SB Wahoo Cavalry 4th,4SB CB Pink Panthers 4th,4th Grade Silver
Winter 2016,2/20/2016,Nebraska Elite,Court 2,4:00pm,4SB Elhorn Elite Red 4th,4SB CB Pink Panthers 4th,4th Grade Silver
Winter 2016,1/17/2016,Nebraska Elite,Court 2,11:00am,4SB Westside Black 4th,4SB Elhorn Elite Red 4th,4th Grade Silver
Winter 2016,1/24/2016,Nebraska Elite,Court 2,1:00pm,4SB Gretna Whyte 4th,4SB Elhorn Elite Red 4th,4th Grade Silver
Winter 2016,2/28/2016,Nebraska Elite,Court 2,1:00pm,4SB Wahoo Cavalry 4th,4SB Elhorn Elite Red 4th,4th Grade Silver
Winter 2016,2/7/2016,Nebraska Elite,Court 2,1:00pm,4SB Bellevue Thunder 4th,4SB Elhorn Elite Red 4th,4th Grade Silver
Winter 2016,1/17/2016,Nebraska Elite,Court 2,12:00pm,4SB Marian J. Crusaders White 4th,4SB Gretna Whyte 4th,4th Grade Silver
Winter 2016,1/31/2016,Nebraska Elite,Court 2,11:00am,4SB Westside Black 4th,4SB Gretna Whyte 4th,4th Grade Silver
Winter 2016,2/27/2016,Nebraska Elite,Court 2,4:00pm,4SB CB Pink Panthers 4th,4SB Gretna Whyte 4th,4th Grade Silver
Winter 2016,2/7/2016,Nebraska Elite,Court 2,11:00am,4SB JCC Lady Lions 4th,4SB Gretna Whyte 4th,4th Grade Silver
Winter 2016,1/17/2016,Nebraska Elite,Court 2,1:00pm,4SB Wahoo Cavalry 4th,4SB JCC Lady Lions 4th,4th Grade Silver
Winter 2016,1/31/2016,Nebraska Elite,Court 2,12:00pm,4SB Elhorn Elite Red 4th,4SB JCC Lady Lions 4th,4th Grade Silver
Winter 2016,2/21/2016,Nebraska Elite,Court 2,12:00pm,4SB Bellevue Thunder 4th,4SB JCC Lady Lions 4th,4th Grade Silver
Winter 2016,2/28/2016,Nebraska Elite,Court 2,11:00am,4SB Westside Black 4th,4SB JCC Lady Lions 4th,4th Grade Silver
Winter 2016,1/10/2016,Nebraska Elite,Court 2,11:00am,4SB Elhorn Elite Red 4th,4SB Marian J. Crusaders White 4th,4th Grade Silver
Winter 2016,1/24/2016,Nebraska Elite,Court 2,11:00am,4SB JCC Lady Lions 4th,4SB Marian J. Crusaders White 4th,4th Grade Silver
Winter 2016,2/6/2016,Nebraska Elite,Court 2,4:00pm,4SB CB Pink Panthers 4th,4SB Marian J. Crusaders White 4th,4th Grade Silver
Winter 2016,1/24/2016,Nebraska Elite,Court 2,12:00pm,4SB Bellevue Thunder 4th,4SB Wahoo Cavalry 4th,4th Grade Silver
Winter 2016,1/9/2016,Nebraska Elite,Court 2,4:00pm,4SB Gretna Whyte 4th,4SB Wahoo Cavalry 4th,4th Grade Silver
Winter 2016,2/21/2016,Nebraska Elite,Court 2,11:00am,4SB Marian J. Crusaders White 4th,4SB Wahoo Cavalry 4th,4th Grade Silver
Winter 2016,1/10/2016,Nebraska Elite,Court 2,12:00pm,4SB Bellevue Thunder 4th,4SB Westside Black 4th,4th Grade Silver
Winter 2016,1/23/2016,Nebraska Elite,Court 2,4:00pm,4SB CB Pink Panthers 4th,4SB Westside Black 4th,4th Grade Silver
Winter 2016,2/28/2016,Nebraska Elite,Court 2,12:00pm,4SB Marian J. Crusaders White 4th,4SB Westside Black 4th,4th Grade Silver
